FID_1,X,Y,ID,Pb,Zn,Cu,SIGLE_PEDO,region_etm,GS
9142,213700,143650,31311F,31.3,98.5454545454,,Aba1,2,4
8993,220200,152400,31119O,,123.905982906,14.9,Aba0,2,4
8667,222271,154552,3/60103,,,,Aba1,2,4
8677,236268,154584,30-Mar,29.3090909091,157.552631579,13.8571428571,AbB3,2,4
8636,228791,156194,3/59133,28.4,117,15.7619047619,Aba1,2,4
8583,225151,148622,3/56604,27.4909090909,122.026315789,13,Abp(c),2,4
8602,202139,142355,3/56726,,63,,Aba1,2,4
9113,202100,142100,31234Z,25.9,83.735042735,14.1,Aba1,2,4
8597,202704,150478,3/56661,,71,,Aba1,2,4
8947,228600,151400,31060W,42.7,158.948717949,12.6,Aba1,2,4
9174,204700,151900,314,115.672727273,69,7.7619047619,Aba1,2,4
9200,204450,151700,315,21.1272727273,58,9.66666666667,Aba1,2,4
9218,204450,151700,316,21.1272727273,59,6.71428571429,Aba1,2,4
8610,212092,149114,3/57435,33.9459459459,87,13.8571428571,Abp(c),2,4
8948,228600,152450,31060X,50.6,152.111111111,16.5,Abp(c),2,4
8992,224600,156450,31119 K,30.9,116.213675214,17.5,Abp0_1,2,4
9114,214150,143250,31235 C,39.2,117.068376068,15.7,Abp1,2,4
8991,221900,148650,31119 C,,166.641025641,15,Abp(c),2,4
9244,223700,146850,31764H,33.5,104.247863248,12.1,Acp(c),2,4
8949,228750,152400,31060Y,45.3,137.581196581,15.9,Abp0_1,2,4
8596,196372,157824,3/56660,,61,,Abp(c),2,4
8595,197088,157187,3/56659,,53,,Abp0_1,2,4
8633,197088,157187,3/59007,,94,,Abp0_1,2,4
8980,199100,140000,31091O,26.7,81.0854700855,11.8,Ada1,2,4
9246,224300,147400,31764L,,100.829059829,10.6,EDx,2,5
9245,223900,147400,31764I,31,94.8461538462,10.8,Aba1,2,4
8854,241023,127357,306508,54.7,169.292134831,20.6129032258,Abp,10,24
8813,240914,126768,305208,38.26,145.224719101,18.5483870968,Gbbkr2,10,22
8815,240914,126768,305308,30.31,132.662921348,17.0215053763,Gbbkr2,10,22
8817,240914,126768,305408,37.89,139.415730337,16.0322580645,Gbbkr2,10,22
8825,240914,126768,305508,31.93,131.483146067,16.4086021505,Gbbkr2,10,22
8833,240914,126768,305608,35.34,125.91011236,17.311827957,Gbbkr2,10,22
8849,240693,127012,306308,36.28,143.157303371,21.623655914,GbBK2,10,22
8841,240880,126490,305908,31.97,126.797752809,14.3870967742,Gbbkr2,10,22
9037,236600,126500,31160 A,36.5,93.1367521368,18.8,Gbbkr2,10,22
8858,240454,127162,306708,36.88,126.640449438,14.8924731183,Gbbk4,10,22
8808,241356,126313,305008,37.15,143.719101124,17.688172043,Gbbkr0_1,10,22
8811,241356,126313,305108,47.76,175.078651685,17.4301075269,Gbbkr0_1,10,22
9038,232800,123400,31160 D,21.3,78.6068376068,14.7,GbBKf2,10,22
8782,236460,126180,304308,29.73,104.730337079,10.9677419355,Gbbkr2,10,22
8847,240387,126481,306208,31.78,133.764044944,15.3978494624,GDb0_1,10,23
8860,240139,127095,306808,,135.213483146,20.6989247312,GbBK4,10,22
9050,222600,123300,31160O,26.7,72.1965811966,10,(x)Aba,8,9
8970,227900,133200,31090A,25.5,109.376068376,11.6,(x)Aba,8,9
9132,219700,125500,31298H,24.5,78.1794871795,10.6,(x)Aba,8,9
9122,215550,130050,31236E,35.6,124.760683761,19.5,(x)Aba,8,9
9123,217800,129950,31236G,27.3,89.7179487179,11.8,(x)Aba,8,9
8601,238448,136300,3/56711,31.1272727273,158.868421053,14,(x)Aba,8,9
8882,219943,121448,308104,31.87,100.973684211,29.1720430108,A-Gbp1,8,9
8749,220042,121764,302802,28,90.4646464647,23.380952381,A-Gba,8,9
8885,220036,121773,308204,32.87,120.710526316,24.8709677419,A-Gba,8,9
8857,216700,127400,306706,24.4464285714,94.5,13.8387096774,A-Gbp1,8,9
9078,222375,129500,312105,31.9910714286,93.0789473684,13.0430107527,Aba1,8,9
8971,227600,133000,31090C,24.9,115.358974359,10.5,Aba1,8,9
8863,217050,124800,30708,26.91,90.595505618,15.0860215054,Aba1,8,9
8881,217050,124800,30808,26.19,90.0449438202,14.0967741935,Aba1,8,9
9121,216100,130350,31236A,46.5,115.358974359,20.9,Aca1,8,9
9124,217400,129700,31236H,31,105.102564103,14.8,Aca1,8,9
8972,231100,130400,31090D,,126.47008547,12.7,aGbap4,8,14
9249,224507,123311,317703,30.2053571429,125.674157303,24.8709677419,aGbBf2,8,13
8600,238212,136135,3/56708,52.9454545455,208.868421053,18,Gbap4,8,14
8864,212600,129200,307109,22.64,,23.8172043011,Gbap4,8,14
8617,221314,131879,3/57517,,201,22.4285714286,Gbap4,8,14
8622,221313.725,131879.385,3/57718,,185,25.2857142857,Gbap4,8,14
9034,218600,118290,311508,34.65,121.359550562,16.7956989247,Gbax4,8,19
9048,218600,118290,311608,20.85,92.3146067416,11.311827957,Gbax4,8,19
9117,219600,128200,31235 N,25.9,82.452991453,14.5,Gbax2,8,19
8871,211950,129250,307509,22.3,,41.2795698925,GbBf2,8,13
8867,212700,129050,307309,28.57,,20,Gcap2,8,14
9978,262159,155828,368304,58.87,186.5,21.6451612903,(x)AIa,7,9
9982,262000,156240,368804,72.87,147.026315789,19.4946236559,(x)AIa,7,9
9990,260799,160397,369604,57.87,156.236842105,18.4193548387,AbB,7,9
9980,262163,155642,368404,69.87,164.131578947,19.4946236559,ADa,7,9
9493,262509,158989,33207,,226.328947368,19.5483870968,ADa,7,9
9512,262630,158837,33406,,217.460526316,14.3548387097,ADa,7,9
9440,262400,156300,32607,111.8125,291.855263158,23.3870967742,AIa,7,9
9974,261700,155850,368104,67.87,150.973684211,18.4193548387,AIa,7,9
9972,261840,156300,367904,55.87,174.657894737,22.7204301075,Gbbx3,7,18
9468,261000,152850,32907,,221.407894737,19.8172043011,nuGbbx2_4,7,18
9445,262900,155150,32707,75.3482142857,361,17.2580645161,wG-LIx2,7,9
9611,222276,135581,342706,29.3482142857,122.039473684,12.9032258065,Aba1,6,9
9613,222276,135581,342807,31.9375,141.947368421,12.5698924731,Aba1,6,9
9387,209796,132431,322904,,111.5,9.81720430107,Aba0,6,9
9390,209911,132693,323004,26.87,110.184210526,8.74193548387,Aba0,6,9
9392,209879,132599,323104,26.87,107.552631579,8.74193548387,Aba0,6,9
9324,202800,139600,31957E,,111.94017094,12.6,Abp0,6,9
9518,212100,137050,334307,102.267857143,522.828947368,14.4946236559,Adp,6,9
9519,211900,137300,334407,,384.105263158,14.1397849462,Acp,6,9
9520,211900,137300,334507,,381.552631579,13.8387096774,Acp,6,9
9386,209795,132528,322804,27.87,116.763157895,9.81720430107,ADa0,6,9
9384,210090,131903,322604,31.87,110.184210526,9.81720430107,ADa0,6,9
9385,210158,132045,322704,31.87,110.184210526,9.81720430107,ADa0,6,9
9380,209813,130106,322304,25.87,97.0263157895,9.81720430107,ADa0,6,9
9382,209813,130106,322404,25.87,102.289473684,9.81720430107,ADa0,6,9
9383,209813,130106,322504,29.87,104.921052632,9.81720430107,ADa0,6,9
9515,211900,137050,334207,79.0089285714,469.986842105,15.4946236559,AFp,6,9
9325,203500,138225,31957H,32.1,115.358974359,12.6,fuAbB2_3,6,9
9521,211250,138700,334807,38.2142857143,163.25,13.9677419355,uAba2_3,6,9
9258,220563,157800,318,27.4909090909,89,16.7142857143,Aba1,2,4
9348,219711,158746,320,,81,12.9047619048,Aba0,2,4
9507,196592,157820,3333,23.0625,30,12.9047619048,Aba1,2,4
9427,210618,148241,325204,22.87,66.7631578947,11.9677419355,Aba1,2,4
9424,211109,146780,325004,25.87,83.8684210526,13.0430107527,Aba1,2,4
9426,210579,148015,325104,22.87,66.7631578947,11.9677419355,Abp(c),2,4
9366,219336,158402,321,27.4909090909,82,13.8571428571,Abp(c),2,4
9309,220387,157504,319,64.7636363636,154,18.619047619,N,2,5
9389,216651,155731,323,27.4909090909,90,14.8095238095,Aba1,2,4
9790,211949,125732,35317,,,,(x)Aba,8,9
9795,211949,125732,35417,,,,(x)Aba,8,9
9539,225652,129857,337202,,90.4646464647,14.8095238095,(x)Aca,8,9
9259,223637,124312,318003,26.6339285714,116.685393258,21.6451612903,A-Gbp1,8,9
9534,225452,130375,336902,31,151.070707071,14.8095238095,A-Gbp,8,9
9541,225421,130409,337302,34,119.757575758,12.9047619048,A-Gbp,8,9
9609,215600,124000,342605,31.0982142857,102.289473684,14.1182795699,Aba1,8,9
9610,215600,124000,342705,24.8482142857,82.5526315789,13.0430107527,Aba1,8,9
9393,230201,129138,323204,,104.921052632,11.9677419355,Aba1,8,9
9769,216426,127200,350606,24.8214285714,93.5526315789,13.9892473118,A-Gbp1,8,9
9552,229813,132842,337802,30,121.777777778,15.7619047619,A-GDB,8,9
9798,212047,125795,35517,,,,A-S,8,9
9812,212047,125795,35617,,,,A-S,8,9
9262,223449,124372,318103,25.7410714286,122.303370787,16.2688172043,Aba0,8,9
9831,220600,127500,358705,25.4464285714,111.697368421,15.4086021505,Aba1,8,9
9833,220600,127500,358805,25.2946428571,99,14.5698924731,Aba1,8,9
9835,218250,121750,35917,,,,Aba1,8,9
9848,218250,121750,36017,,,,Aba1,8,9
9869,218950,120500,36117,,,,Aba1,8,9
9888,218950,120500,36217,,,,Aba1,8,9
9898,219200,120700,36317,,,,Aba1,8,9
9953,219625,127625,366605,24.1339285714,91.2105263158,13.9892473118,Aba1,8,9
9957,217000,127250,366705,25.5,100.447368421,16.4623655914,Aba1,8,9
9959,217000,127250,366805,26.0803571429,102.092105263,15.4623655914,Aba1,8,9
9961,217080,127020,366905,27.7678571429,95.4868421053,15.6021505376,Aba1,8,9
9962,216750,127250,367105,23.4375,93.8026315789,14.1720430108,Aba1,8,9
9964,216750,127250,367205,25.2767857143,63.1447368421,16.5053763441,Aba1,8,9
9623,217400,123750,343205,24.8482142857,86.5,13.0430107527,Aba1,8,9
9946,217400,124909,366305,22.9285714286,82.9868421053,14.0860215054,Aba1,8,9
9949,217400,124909,366405,23.8214285714,88.3157894737,15.1935483871,Aba1,8,9
9400,231106,130458,323804,,107.552631579,11.9677419355,aGbap2,8,14
9550,227004,129183,337702,21,91.4747474748,11.9523809524,aGDap2,8,14
9417,218088,123037,324704,28.87,156.236842105,18.4193548387,Gbax2,8,19
9422,218088,122869,324804,21.87,86.5,13.0430107527,Gbax2,8,19
9545,225549,130646,337502,28,105.616161616,13.8571428571,Gbax2,8,19
9548,225549,130646,337602,27,125.818181818,14.8095238095,Gbax2,8,19
9537,225783,129995,337102,38,133.898989899,13.8571428571,Gbap4,8,14
9510,229608,132720,3337902,29,124.808080808,15.7619047619,Gbap2,8,14
9412,218200,122634,324504,,77.2894736842,13.0430107527,Gbax2,8,19
9414,218325,122504,324604,21.87,74.6578947368,10.8924731183,Gbax2,8,19
9621,215800,123700,343105,22.1696428571,75.9736842105,14.1182795699,Gbax2,8,19
9951,218375,125375,366505,24.7142857143,86.2105263158,14.1505376344,Gbax2,8,19
9397,230290,128996,323604,,98.3421052632,11.9677419355,Gbax2,8,19
